X,Y,OBJECTID,TITLE,ADDRESS,PHONE,FAX,EMAIL,TOLL_FREE,URL,DESCRIPTION,OPEN_DATATOURISM_LISTINGSAREA,LONGITUDE,LATITUDE
592386.546299999579787,4789785.2771,179,"Theatre Aquarius, Dofasco Centre for the Arts","190 King William St Hamilton, ON L8R 1A8",905-522-7529,,aquarius@theatreaquarius.org,,www.theatreaquarius.org,"Enjoy world-class productions at Hamilton's professional theatre, September to May. Featuring traditional and contemporary dramas, warm comedies, sparkling musicals, classic children's shows in a state of the art facility.",,-79.86182153993062,43.2552132757932
582913.076999999582767,4786187.819199999794,180,Ancaster Heritage Village BIA,"223 Wilson St E, Ancaster, ON L9G 2B8",289-239-7828,,executivedirector@shopancastervillage.com,,http://www.ancasterheritagevillage.com,"For dining, shopping and much more, the Ancaster Heritage Village offers one of a kind shops and services in a beautiful environment.",,-79.97905399999995,43.223925999995274
593490.25,4790297.17,181,Barton Village Shopping District ,"406 Barton St. E Hamilton,ON L8L 2Y3",905-540-9472,,info@bartonvillage.ca,,http://www.bartonvillage.ca,"This corridor features award-winning Portuguese restaurants, along with new businesses, galleries and restaurants, all with an international flavour. Experience the historical Barton Village Shopping District. It's yours to re-discover.",,-79.84813999814968,43.259685690408126
596576.162999999709427,4789449.228199999779,182,Centre Mall,"1227 Barton Street East Hamilton, ON L8N 2V4",905-547-1629,,,,http://www.centremall.ca/home/index.ch2,"A landmark in Hamilton for over 50 years, Centre Mall has over 90 stores and services for all your everyday needs. Located at Barton and Kenilworth. ",,-79.81027612139793,43.25166276381998
593076.094600000418723,4791525.6731,183,Collective Arts Brewery,"207 Burlington Street East, Hamilton , ON L8L 4H2",(289) 426-2374,,info@collectiveartsbrewing.com,,http://collectiveartsbrewing.com/home/,"Collective Arts Brewing is a grassroots craft brewer based in Ontario that aims to fuse the creativity of craft beer with the inspired talents of emerging artists, musicians and filmmakers. Matt Johnston and Bob Russell founded Collective Arts Brewing on two beliefs: The first that creativity fosters creativity. And the second, that creativity yields delicious pints. Each of our beers is a work of art. On the inside, we proudly brew some of the most well-crafted beers with the help of our brewmaster, Ryan Morrow.",,-79.85303399999982,43.27079699999527
593841.610000000335276,4788001.23,184,Concession Street Shopping District ,"576 Concession St. Hamilton,ON L8V 1B1",289-933-8899,,info@concessionstreet.net,,www.concessionstreet.net,"Concession Street Where Neighbours Meet. Enjoy the view from Sam Lawrence Park, then continue east along Concession Street to experience the friendly atmosphere of Hamilton mountain's original business district.",,-79.8442028344354,43.23897199417445
584657.58,4790935.25,185,Downtown Dundas Shopping District,"8 Cameron Ave. Dundas, ON L9H 1P5",905-628-3217,,info@downtowndundas.ca,,www.downtowndundas.ca,"Downtown Dundas: Experience the Charm of a historic town with unique architecture, quaint shops and friendly businesses, and the Flair of sophisticated merchandise and quality service.",,-79.95684746681573,43.26647440837852
591857.004999999888241,4789792.6556,186,Downtown Hamilton Shopping District,"20 Hughson St. S Suite 807 Hamilton,ON L8N 2A1 ",905-523-1646,,info@downtownhamilton.org,,www.downtownhamilton.org,"The Downtown Hamilton Shopping District comprises 430 businesses and 187 property owners located from MacNab St. on the west, Hunter St. to the South, Mary St. to the east and York Blvd to the North. It works to develop successful private and public partnerships to promote Downtown Hamilton as a safe, attractive place to work, live, shop, play and learn and a welcoming, prosperous, diverse and accessible community and THE DESTINATION for essential, creative and energetic businesses.",,-79.86834287009184,43.255344423273435
585165.645299999975,4795368.6279,187,Dutch Mill Country Market,"533 Millgrove Side Road, Waterdown, ON, L0R 2H2",905-689-7253,,dutchmill@sympatico.ca,,www.thedutchmill.ca,"Dutch Mill Country Market is a unique and inviting experience. The Tea Room is relaxing and welcoming, come in and treat yourself to a hearty breakfast served weekends and holidays or a delicious lunch served daily. Visit the Garden Centre or browse the store for unique gifts and special treasures. We all know kids just wanna have fun so bring them out and visit the rabbits, goats, chickens, lambs and lamas, play in the park on a wooden train and so much more.",,-79.9499016657155,43.30633140283495
590550.154400000348687,4791344.134899999946,203,The Castle Shop,"610 York Boulevard, Hamilton, ON, L8H 3H1","905-546-2872, ext. 2525",,giftshop@hamilton.ca,,,"The Coach House at Dundurn Housed in an 1870's Coach House, this unique, meeting and reception facility can accommodate groups up to 88 people. The Coach House is also home to The Castle Shop, featuring a variety of Canadian handmade crafts, souvenirs and special gifts.",,-79.8841848581687,43.26947046637548
589533.929999999701977,4798168.46,204,Waterdown Shopping District ,"PO Box 198 Waterdown,ON L0R 2H0 ",905-690-7134,,wilfred.arndt@sympatico.ca,,www.waterdownbia.ca,"Discover Waterdown, a quaint, picturesque village with a wide range of shopping - from antiques and hobby stores to clothiers, tearooms, fine dining, and cafes. Free parking throughout the town.",,-79.89559349435324,43.33103092519154
588828.795,4790494.185,205,Westdale Village Shopping District ,"1045 King St. W Hamilton,ON L8S 1L6",905-526-6134,,info@westdalevillage.ca,,www.westdalevillage.ca,"The Westdale merchants have searched the world to find merchandise that is unique but affordable, for the shopper with the discerning eye for value and customer service. Our restaurants have something for all tastes and budgets. Westdale Village is a hidden treasure box to unlock.",,-79.90552979769265,43.26202327322948
600727.028099999763072,4789546.5317,206,Adventure Village,"580 Van Wagners Beach Rd. Hamilton,ON L8E 3L8",905-549-9444,,info@adventure-village.com,,http://www.adventurevillage.ca,"Featuring an elaborate 18 hole miniature golf, 9 batting cages, bumper cars that spin 360, rock climbing, gemstone mining, arcade and licensed cookhouse. Perfect for birthday parties and group outings.",,-79.75913525726064,43.25199556008409
593251.1222,4788214.80159999989,207,Alcatraz Escape Rooms,"576 Concession Street, Hamilton, ON L8V 1B1",289-775-4091,,info@alcatrazescaperooms.com,,http://www.alcatrazescaperooms.com,"Alcatraz Escape Rooms opens its doors on April 1, 2016 in Hamilton, Ontario. Owned and operated by 3 local puzzle enthusiasts, Alcatraz offers a feel of excitement and mystery from the moment you step into the lobby until the moment you leave. The buzz is real and people are talking about the unique experience offered at our Escape Room facility. .....but don't take our word for it, come in and see for yourself!",,-79.85143799999985,43.24096799999527
594365.92920000012964,4782826.0535,208,Amazing Adventures,"240 Nebo Road, Unit 5, Hamilton, ON L8W 2E1",905-574-7529,,aap-hamilton@hotmail.com,,http://amazingadventuresplayland.ca,"Our facility boasts over 4,500 sq ft of play space and spacious party rooms. Our state-of-the-art amusements include play structures with wavy slides, tunnels, bendy squeeze and twisty slides Designated toddler only areas allow the younger children to play while learning valuable development skills. Our meticulously clean environment allows parents and caregivers to relax while meeting the strictest guidelines in absolute safety. Our premises are monitored by video surveillance at all times for your child's safety. Call us today to find out more information about our facility!",,-79.83863099999981,43.19231499999529
588894.7933,4780440.510299999267,209,Cameron Speedway and Amusements,"2633 Upper James St. Mount Hope, ON L0R 1W0",905-679-2122 Ext. 1,,info@cameronspeedway.com,,www.cameronspeedway.com,2 km of go-kart racing for the whole family. 4 paintball fields that consist of scenario and speedball. 2400sq ft Inflatable Laser Tag arena for all ages. Snack bar.,,-79.90633578262069,43.171501229438604
579147.753700000233948,4794587.629399999976,210,Flamboro Downs,"967 Highway 5 West, Hamilton (Flamborough), ON",905-627-3561,,info@flamborodowns.com,,www.flamborodowns.com,"Welcome to Flamboro Downs ""“ regarded as one of the finest standardbred racing facilities and a great place to work! Were you aware that Flamboro Downs is home to the world record for three-year-old pacers on a half-mile track? Harness this exhilaration. Harness this excitement. Experience electronic table game devices and over 800 slot machines operated by the OLG, the atmosphere of on-site dining, bar and conferencing. There is something for everyone! In addition to offering a multi-faceted entertainment, food beverage and gaming destination on 220 acres in rural Hamilton, our ultimate goal is to provide a memorable, exciting entertainment experience to our guests and rewarding opportunities for our associates. Since its founding in 1975, Flamboro Down's management has been committed to promoting positive employee relations and service excellence 24/7.",,-80.02420420121388,43.2999569455353
579175.694199999794364,4797731.0405,211,Flamboro Speedway,"929 Brock Road, Flamborough, ON L9H 5E3 ",905-659-3042,,gpaxton@execulink.com,,http://flamborospeedway.ca/,"Flamboro Speedway was established in 1961 and has provided a full summer schedule of high-speed, high-excitement grassroots stock car racing action every year since, making it one of Canada's longest running stock car tracks.",,-80.02340665596809,43.32825503143976
591538.261099999770522,4790209.7101,212,Hamilton Bulldogs Hockey Club,"101 York Boulevard, Hamilton, ON, L8R 3L4",905-529-8500,,info@hamiltonbulldogs.com,,www.hamiltonbulldogs.com,The Hamilton Bulldogs Hockey Club is our OHL hometown boys offering great family entertainment,,-79.87219967246773,43.25913791529013
595721.994300000369549,4784999.141599999741,213,Hamilton Cardinals Baseball Club - IBL,Bernie Arbour Stadium,905-929-1413 ,,iblcardinals@bell.net,,www.iblcardinals.com,"Out of beautiful Bernie Arbor Stadium, we are the 2nd oldest sports franchise in Hamilton. We offer good baseball, good food and an inexpensive family outing.",,-79.8215686999998,43.21170839999529
595457.695000000298023,4789720.46399999969,214,Hamilton Indoor Go Karts,"193 Cavell Avenue, Hamilton, ON L8L 8C9",905-545-0055,,,,http://www.hamiltonindoorgokarts.ca/,We offer the fastest go-karts in Ontario...if you have a need for speed we have the karts for you!!! Come out to the great race track in Hamilton!,,-79.82400469999979,43.254247099995276
592484.159099999815226,4789810.3462,215,Hamilton Tiger-Cats,"1 Jarvis St, Hamilton, ON L8R 3J2",(905) 547-2287,,info@ticats.ca,,www.ticats.ca,"The Hamilton Tiger-Cats are a Canadian Football League team based in Hamilton, Ontario founded in 1950 with the merger of the Hamilton Tigers and the Hamilton Flying Wildcats. The Tiger-Cats play their home games at Tim Hortons Field.",,-79.86061499999983,43.255426999995294
599836.243499999866,4790803.0405,216,Lakeland Go-Karts,"180 Van Wagner's Beach Rd. Hamilton,ON",905-544-3951,,,,http://www.lakelandkartway.ca/,"If you like to drive, you'll love navigating all the twists and turns of this half-kilometer asphalt course on the shores of Lake Ontario. Two-seater carts are the perfect way for adults and children to share the experience. Single-driver carts offer loads of fun and exciting thrills for any soloist.",,-79.76987869319603,43.26342590948155
578956.448900000192225,4794600.863299999386,217,OLG Slots at Flamboro Downs,"967 Highway 5 West Hamilton, ON L9H 5G1 ",905-628-4275,,mmcsporran@olg.ca,,www.olg.ca,"Perched high atop the Niagara Escarpment, just minutes from downtown Hamilton, OLG Slots at Flamboro Downs is sure to get your pulse racing! The mystique of Arabian Nights casts an air of enchantment over the facility, where there are over 800 slot machines. Complimentary shuttle service from several locations in Hamilton and Cambridge. Please contact the Winner's Circle Rewards desk at 905-628-4275 ext. 4857 for complete details. Hours of operation are 24 hours a day, 7 days a week.",,-80.026560521617,43.30009619006587
592290.001500000245869,4791893.86989999935,218,Royal Hamilton Yacht Club,555 Bay Street North,905-528-8464,,sail@rhyc.ca,,www.rhyc.ca,We are a private club with a beautiful view of the Burlington Bay. We offer intimate meeting spaces and a large dining room with a full-service bar and kitchen. We have flexible menu options and competitive pricing,,-79.86265732043093,43.274208544425804
590819.086500000208616,4786693.5523,219,The Crux,"847 Upper James St, Hamilton, ON CA",(905) 385-2789,,info@thecrux.ca,,http://thecrux.ca/,"The Crux Escape Room Inc. is proud to present The Crux Escape Rooms and Gaming Lounge, located on the Hamilton Mountain. Our location was carefully scouted for ease of access and other nearby amenities to fit nicely into any type of evening. The Crux is also proud to offer a team-building program for businesses that can include a number of our rooms, food, a team building seminar, and employer feedback.Loosely based on escape the room video games like The Castle of Dr. Brain, The 7th Guest, Maniac Mansion and many others. A player is locked in a room and must explore their surroundings to escape. Each of our games has a distinct theme, and puzzles that follow a narrative throughout the room.",,-79.88163789999987,43.227568999995306
594891.282499999739,4789576.55159999989,220,Tim Horton's Field,"64 Melrose Ave. North, Hamilton Ontario L8L 8C1",905-546-2424 ext. 2406,,timhortonsfield@hamilton.ca,,https://www.hamilton.ca/timhortonsfield,"Tim Hortons Field is the home of the Hamilton Tiger-Cats. The state-of-the-art field seats 22,500 people and hosts concerts, major sporting events and meeting rooms for coporate events and social functions.",,-79.83100599999982,43.25302299999527
601881.775899999774992,4788736.822599999607,221,Wild Waterworks,"585 Van Wagner's Beach Rd Hamilton,ON","905-547-6141, ext. 5007",,wildww@conservationhamilton.ca,,www.wild-waterworks.com,"Catch all the fun Wild Waterworks has to offer from the first Saturday in June to Labour Day. Featuring tube slides, body slides, wave pool, Eazy River and children's area.",,-79.7450628309545,43.24455094889454
595883.355499999597669,4783723.776499999687,222,Albion Falls,"Albion Falls, Hamilton, ON",,,,,http://www.waterfalls.hamilton.ca/,"Albion Falls is a Complex Classic Cascade waterfall 19 metres in height. Located at the southernmost tip of King’s Forest Park in Hamilton, its source is Red Hill Creek. Albion Falls enjoys year-round flow.",,-79.8198039999998,43.20020599999526
586235.830699999816716,4794000.925899999216,223,Borers Falls,"Borers Falls, Hamilton ON",,,,,http://www.waterfalls.hamilton.ca/,"Borer’s Falls is a 15 metre high curtain style waterfall whose source is nearby Borer’s Creek. It is located at the Borer’s Falls Conservation Area in Dundas, and has a year-round flow.",,-79.93692299999991,43.293895999995314
601086.528900000266731,4784954.9184,224,Devil's Punchbowl,"Devil's Punchbowl, Hamilton, ON",,,,,http://www.waterfalls.hamilton.ca/,"Devil’s Punchbowl is a ribbon waterfall 37 metres (121 feet) in height and a crest width of 3 metres (10 feet). Located at the Devil’s Punchbowl Conservation Area in Stoney Creek, the area actually contains two separate falls: the Upper Falls is the classical shape, while the Lower is the ribbon type. Known at one time as Horseshoe Falls, it is the third highest waterfall in Hamilton.",,-79.75554899999973,43.21061099999523
598204.02350000012666,4784032.259899999946,225,Felker's Falls,"Felker's Falls, Hamilton, ON",,,,,http://www.waterfalls.hamilton.ca/,"Felker’s Falls is located on a branch of the Red Hill Creek called Davis Creek. Its height is 22 metres (72 feet) and its crest width is 6 metres (20 feet). It is considered a Terraced Ribbon Falls, and experiences year-round flow. Its GPS coordinates are 17T 0598299 4784147.",,-79.79119099999976,43.2026849999953
582898.014600000344217,4792491.908099999651,226,Tew's Falls,"Tews Falls, Hamilton, ON",,,,,http://www.waterfalls.hamilton.ca/,"Tews Falls is a ribbon waterfall 41 metres in height, making it the tallest in Hamilton. Located at the Spencer Gorge / Webster’s Falls Conservation Area in Greensville, its source is Logie’s Creek.",,-79.97829099999993,43.28068499999529
584552.082600000314415,4787932.400599999353,227,Tiffany Falls,"Tiffany Falls, Hamilton, ON",,,,,http://www.waterfalls.hamilton.ca/,Tiffany Falls is a 21 metre high cascade waterfall whose source is nearby Tiffany Creek. It is located at the Tiffany Falls Conservation Area in Ancaster.,,-79.95860799999993,43.23945099999532
590235.118900000117719,4790246.473,196,Main West Esplanade Shopping District ,"Main Street West, between Dundurn and Hess, in the western portion of Hamilton’s Downtown core",905-522-7936,,alaw@pracommercial.com,,www.investinhamilton.ca/,"Experience the spas, the hair salons, sensational dining, upscale fashions, all on the Main West Esplanade between Dundurn and Hess on Main W.",,-79.88824607160784,43.25962604268005
599706.382399999536574,4776668.536399999633,197,Murphy's Country Produce,"2040 Guyatt Rd. Binbrook,ON L0R 1C0",905-692-5733,,murphysproduce@rogers.com,,www.murphyscountryproduce.com,"Come enjoy yourself at Murphy's Country Produce. Pre-picked or pick your own strawberries, raspberries, peas, tomatoes, peppers, fava beans, romano beans and pumpkins. Pre-picked sweet corn and gladiolas.",,-79.77402915691066,43.13619432560266
595982.25,4788984.21,198,Ottawa Street Shopping District ,"242 Ottawa St. North Hamilton, ON L8H 3Z7",905-544-5822,,info@ShopOttawaStreet.com,,www.shopottawastreet.com,"Ottawa Street is Hamilton's destination for inspiration and reflects the eclectic spirit of our City. With over 100 shops, featuring great food, fantastic fashion and fabulous finds Ottawa Street will inspire even the most novice Do-It-Yourself enthusiast.There are endless creative combinations of antiques, fabric, furniture, food, art and collectibles as well as many home services and great restaurants. Be one of the dÃ©cor enthusiasts that visit regularly to discover our charms.",,-79.81767200734846,43.24755216155058
600847.218899999745,4784936.3813,199,Punch Bowl Country Market,"136 Ridge Road, Stoney Creek, ON",905-662-1665,,info@punchbowl.ca,,http://www.punchbowl.ca/,"Located on the picturesque Niagara Escarpment in upper Stoney Cree, the Punch Bowl Country Market offers a wide selection of local produce and fresh-baked entrees and desserts - especially famous home-made pies. Located by Devil¿s Punch Bowl Conservation Area.",,-79.75849779128248,43.21047612316493
608758.052000000141561,4783319.723699999973,200,Ridge Road Estate Winery,"1205 Ridge Road, Vinemount, ON L8J 2X5",289-649-0353,,wine@ridgeroadwinery.ca,,www.ridgeroadwinery.ca,"This family run winery is perched on the rocky edge of the Niagara Escarpment's upper bench. Remarkable views of Lake Ontario, the Toronto Skyline and the nature that surrounds it make Ridge Road Estate Winery a perfect spot to start a memorable journey. All of the wines are hand crafted in small batches using only hand picked and sorted grapes.",,-79.66145309999955,43.1948242999952
584616.057500000111759,4790824.79199999943,201,Shawn and Ed Brewing Company,"65 Hatt Street, Dundas, ON L9H 7T6",905-562-8994,,info@lagershed.com,,www.lagershed.com,"Beer For Adventurous Mouths The beers brewed here are for people who embrace the idea that adventure is good, that it builds character, makes dreams come true, and brings life to its fullest. The focus has always and will always be on quality not quantity. In all of our brews we use four natural ingredients: water, malted barley, hops, and yeast. We aim to create sessionable and flavourful lagers; and unique Pinot Noir barrel aged ales.",,-79.95737599999991,43.26548459999525
601154.22,4785591.67,202,Stoney Creek Business Improvement Area,"21 Mountain Ave. S., Stoney Creek, ON L8G 2V5",905-664-4000,,info@stoneycreekbia.com,,www.stoneycreekbia.com,"The Stoney Creek Shopping District is located in the heart of Stoney Creek's downtown core. The boundaries are King Street East from Lake Avenue to Applewood.It's old time hospitality without compromising today's finer things.Visit the merchants and service providers of beautiful historical Olde Stoney Creek.It's a place where everyone knows your name, going one step further to help you.It's that old time charm that we long for . . .. . . so beautiful, you won't want to leave!",,-79.75459920451134,43.21633436733178
